,Number,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Substation Latitude,Substation Longitude,Load MW,Load Mvar,Gen MW,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Area Num,Zone Num,geometry,index_right,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,YEAR,PEAK_MONTH,AVAIL_CAP,PLAN_OUT,UNPLAN_OUT,OTHER_OUT,TOTAL_CAP,PEAK_LOAD,MIN_LOAD,SHAPE_Leng,SHAPE_Area,State
2768,214951,SAN JOSE 19 1,Bay Area,138,1.00412,138.568,-70.34,37.3207,-121.8298,50.33,19.03,,,,0,0,4,1,POINT (-1907659.969152384 -601908.8633288475),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2769,214961,SAN JOSE 20 1,Bay Area,345,1.01212,349.18,-65.69,37.3318,-121.8628,,,,,,0,0,4,1,POINT (-1910163.769409533 -599944.9908484224),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2770,214971,SAN JOSE 20 2,Bay Area,138,1.00563,138.777,-70.02,37.3318,-121.8628,81.69,19.72,,,,0,0,4,1,POINT (-1910163.769409533 -599944.9908484224),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2771,214981,APTOS 1,Bay Area,138,1.02396,141.307,-69.77,36.9995,-121.8195,43.15,20.83,,,,0,0,4,1,POINT (-1915364.401590394 -637017.5988039195),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2772,214991,CLAYTON 1,Bay Area,138,1.00712,138.982,-67.04,37.895,-121.9739,22.29,4.64,,,,0,0,4,1,POINT (-1904340.84118093 -536261.3825105695),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2773,215001,MILPITAS 1 1,Bay Area,138,1.00684,138.943,-70.7,37.4732,-121.8211,,,,,,0,0,4,1,POINT (-1902833.464577301 -585552.9074029004),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2774,215011,MILPITAS 1 2,Bay Area,138,1.00705,138.972,-70.66,37.4732,-121.8211,,,,,,0,0,4,1,POINT (-1902833.464577301 -585552.9074029004),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2775,215021,MILPITAS 1 3,Bay Area,138,1.00664,138.917,-70.74,37.4732,-121.8211,60.25,5.48,,,,0,0,4,1,POINT (-1902833.464577301 -585552.9074029004),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2776,215031,MILPITAS 2 1,Bay Area,138,1.00822,139.135,-70.73,37.5054,-121.8761,,,,,,0,0,4,1,POINT (-1906626.025131745 -580794.5182185568),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2777,215041,MILPITAS 2 2,Bay Area,138,1.00843,139.164,-70.7,37.5054,-121.8761,,,,,,0,0,4,1,POINT (-1906626.025131745 -580794.5182185568),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2778,215051,MILPITAS 2 3,Bay Area,138,1.00804,139.109,-70.77,37.5054,-121.8761,60.25,3.21,,,,0,0,4,1,POINT (-1906626.025131745 -580794.5182185568),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2779,215061,SAN JOSE 21 1,Bay Area,138,1.00674,138.93,-70.33,37.4182,-121.7698,22.86,8.33,,,,0,0,4,1,POINT (-1899958.838940611 -592699.7407793821),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2780,215071,SAN JOSE 21 2,Bay Area,24,1.00674,24.162,-70.33,37.4182,-121.7698,,,,,,0,0,4,1,POINT (-1899958.838940611 -592699.7407793821),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2781,215081,SAN JOSE 21 3,Bay Area,24,1.00674,24.162,-70.33,37.4182,-121.7698,,,,,,0,0,4,1,POINT (-1899958.838940611 -592699.7407793821),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2782,215091,SAN JOSE 21 4,Bay Area,1,1.00674,1.007,-70.33,37.4182,-121.7698,,,,,,0,0,4,1,POINT (-1899958.838940611 -592699.7407793821),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2783,215101,PLEASANTON 1 1,Bay Area,138,1.00756,139.043,-68.01,37.7035,-121.8571,,,,,,0,0,4,1,POINT (-1899682.126479962 -559727.3073832807),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2784,215111,PLEASANTON 1 2,Bay Area,138,1.0074,139.022,-68.03,37.7035,-121.8571,27.76,8.67,,,,0,0,4,1,POINT (-1899682.126479962 -559727.3073832807),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2785,215121,SAN JOSE 22 1,Bay Area,138,1.00602,138.831,-70.31,37.4215,-121.7539,46.35,4.76,,,,0,0,4,1,POINT (-1898522.193580015 -592705.3490671797),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2786,215131,SAN JOSE 22 2,Bay Area,138,1.00618,138.853,-70.29,37.4215,-121.7539,,,,,,0,0,4,1,POINT (-1898522.193580015 -592705.3490671797),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2787,215141,SAN JOSE 23 1,Bay Area,138,1.01277,139.763,-70.7,37.3773,-121.8399,,,,,,0,0,4,1,POINT (-1907000.058987731 -595532.2272388673),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2788,215151,SAN JOSE 23 2,Bay Area,138,1.01246,139.72,-70.73,37.3773,-121.8399,46.35,18.95,,,,0,0,4,1,POINT (-1907000.058987731 -595532.2272388673),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2789,215161,SAN JOSE 23 3,Bay Area,138,1.0131,139.808,-70.68,37.3773,-121.8399,,,,,,0,0,4,1,POINT (-1907000.058987731 -595532.2272388673),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2790,215171,SAN JOSE 24 1,Bay Area,138,1.02859,141.946,-70.17,37.1801,-121.9018,38.69,3.07,,,,0,0,4,1,POINT (-1917546.499367488 -615513.4764893636),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2791,215181,SAN JOSE 25 1,Bay Area,138,1.02449,141.379,-70.43,37.1855,-121.8316,38.69,3.1,,,,0,0,4,1,POINT (-1911430.868127557 -616545.3036531057),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2792,215191,SAN JOSE 25 2,Bay Area,138,1.02462,141.397,-70.41,37.1855,-121.8316,,,,,,0,0,4,1,POINT (-1911430.868127557 -616545.3036531057),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2793,215201,PLEASANTON 2 1,Bay Area,138,1.01166,139.609,-68.41,37.6998,-121.8768,36.8,10.9,,,,0,0,4,1,POINT (-1901445.121270071 -559677.1260057553),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2794,215211,PLEASANTON 3 1,Bay Area,138,1.01004,139.385,-68.11,37.6989,-121.9342,,,,,,0,0,4,1,POINT (-1906314.80105506 -558456.0670350989),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2795,215221,PLEASANTON 3 2,Bay Area,138,1.00969,139.337,-68.14,37.6989,-121.9342,64.55,16.27,,,,0,0,4,1,POINT (-1906314.80105506 -558456.0670350989),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2796,215231,SAN JOSE 26 1,Bay Area,138,1.00784,139.082,-70.28,37.2801,-121.8102,,,,,,0,0,4,1,POINT (-1907082.017571857 -606766.9074510831),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2797,215241,SAN JOSE 26 2,Bay Area,138,1.00753,139.039,-70.3,37.2801,-121.8102,33.71,20.49,,,,0,0,4,1,POINT (-1907082.017571857 -606766.9074510831),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2798,215251,SAN JOSE 27 1,Bay Area,138,1.01082,139.493,-70.19,37.2832,-121.8195,,,,,,0,0,4,1,POINT (-1907789.169041632 -606216.7012619113),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2799,215261,SAN JOSE 27 2,Bay Area,138,1.01062,139.466,-70.21,37.2832,-121.8195,33.71,10.17,,,,0,0,4,1,POINT (-1907789.169041632 -606216.7012619113),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2800,215271,SAN JOSE 28 1,Bay Area,345,1.01402,349.835,-65.44,37.3869,-121.8541,,,,,,0,0,4,1,POINT (-1907946.947188457 -594163.6965658456),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2801,215281,SAN JOSE 28 2,Bay Area,138,1.01054,139.454,-69.79,37.3869,-121.8541,50.89,8.45,,,,0,0,4,1,POINT (-1907946.947188457 -594163.6965658456),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2802,215291,SAN JOSE 29 1,Bay Area,138,1.02573,141.55,-70.4,37.4096,-121.9208,50.89,7.37,,,,0,0,4,1,POINT (-1912991.977137016 -590164.017771796),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2803,215301,SAN JOSE 30 1,Bay Area,138,1.01666,140.299,-70.09,37.1742,-121.7368,56.15,5.86,,,,0,0,4,1,POINT (-1903665.802154029 -619949.1356189316),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2804,215311,SAN JOSE 31 1,Bay Area,345,0.99857,344.506,-65.72,37.179,-121.9098,,,,,,0,0,4,1,POINT (-1918256.388166179 -615448.1558927818),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2805,215321,SAN JOSE 31 2,Bay Area,138,1.03011,142.156,-70.08,37.179,-121.9098,56.01,12.69,,,,0,0,4,1,POINT (-1918256.388166179 -615448.1558927818),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2806,215331,SAN JOSE 32 1,Bay Area,138,1.00495,138.683,-70.31,37.3111,-121.8322,52.62,20.21,,,,0,0,4,1,POINT (-1908120.886393036 -602895.9054440249),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2807,215341,SAN JOSE 33 1,Bay Area,138,1.01056,139.458,-70.45,37.253,-121.7733,64.77,12.96,,,,0,0,4,1,POINT (-1904670.255524134 -610556.1502527606),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2808,215351,SAN JOSE 33 2,Bay Area,138,1.01082,139.493,-70.42,37.253,-121.7733,,,,,,0,0,4,1,POINT (-1904670.255524134 -610556.1502527606),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2809,215361,ANTIOCH 1 1,Bay Area,138,1.01255,139.733,-66.15,37.9766,-121.768,,,,,,0,0,4,1,POINT (-1884807.508377197 -532116.7527408024),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
2810,215371,ANTIOCH 1 2,Bay Area,138,1.0122,139.684,-66.19,37.9766,-121.768,56.2,17.8,,,,0,0,4,1,POINT (-1884807.508377197 -532116.7527408024),6,11,2775,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,250 OUTCROPPING WAY,FOLSOM,CA,95630,(916) 351-4400,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",6/20/2019,OTHER,5/15/2020,http://www.caiso.com/,2018,7,65355,1301,3892,0,76269,46310,21443,9580147.715,5.2103E+11,California
